1,"muda",602,2252.000000,584.000000,15212.980000,8.688400
1,"muda",601,2252.000000,576.000000,15520.820000,10.182900
1,"muda",605,2264.000000,604.000000,14467.350000,58.538400
1,"muda",601,2252.000000,576.000000,46468.900000,82.878700
1,"muda",604,2260.000000,600.000000,13570.773000,8.541700
1,"muda",605,2264.000000,608.000000,13678.368000,8.211100
1,"muda",605,2264.000000,604.000000,15646.944000,32.331800
1,"muda",604,2264.000000,600.000000,14610.573000,138.792500
0,"muda",604,2264.000000,604.000000,15213.073000,8.962200
